C01201,Neu,OTH
C01202,Neg,GRF
C01203,Neu,OTH
C01204,Neu,OTH
C01205,Neg,ANG
C01206,Neu,OTH
C01207,Neu,OTH
C01208,Neg,GRF
C01209,Neu,OTH
C01210,Neu,OTH
C01211,Neg,ANG
C01212,Neg,BLM
C01213,Neg,BLM
C01214,Neu,OTH
C01215,Neg,BLM
C01216,Neu,OTH
C01217,Neg,BLM
C01218,Neg,OTH
C01219,Neg,OTH
C01220,Neg,GRF
C01221,Neg,BLM
C01222,Neg,ANG
C01223,Neu,OTH
C01224,Neu,OTH
C01225,Neg,GRF
C01226,Neg,OTH
C01227,Neu,OTH
C01228,Neg,GRF
C01229,Neu,OTH
C01230,Neg,ANG
C01231,Neg,OTH
C01232,Neg,ANG
C01233,Pos,OTH
C01234,Neu,OTH
C01235,Neg,BLM
C01236,Neu,OTH
C01237,Neu,OTH
C01238,Neu,OTH
C01239,Neg,OTH
C01240,Neg,OTH
C01241,Neg,ANG
C01242,Neg,ANG
C01243,Neg,GRF
C01244,Neu,OTH
C01245,Neu,PRY
C01246,Neu,OTH
C01247,Neg,OTH
C01248,Neg,OTH
C01249,Neg,OTH
C01250,Neg,OTH
C01251,Neu,OTH
C01252,Neu,OTH
C01253,Neu,OTH
C01254,Neg,BLM
C01255,Neu,PRY
C01256,Neu,OTH
C01257,Neg,OTH
C01258,Neg,BLM
C01259,Neg,OTH
C01260,Neu,PRY
C01261,Neg,PRY
C01262,Neg,OTH
C01263,Neg,OTH
C01264,Neu,PRY
C01265,Neu,OTH
C01266,Neg,ANG
C01267,Neg,OTH
C01268,Neg,ANG
C01269,Neg,OTH
C01270,Neg,OTH
C01271,Neg,OTH
C01272,Neg,OTH
C01273,Neg,OTH
C01274,Neg,BLM
C01275,Neu,OTH
C01276,Neg,BLM
C01277,Neg,ANG
C01278,Neu,OTH
C01279,Neg,ANG
C01280,Neg,OTH
C01281,Neg,OTH
C01282,Neg,BLM
C01283,Neu,OTH
C01284,Neg,ANG
C01285,Pos,OTH
C01286,Neg,PRY
C01287,Neg,OTH
C01288,Neg,GRF
C01289,Neg,GRF
C01290,Neg,ANG
C01291,Neg,BLM
C01292,Neg,BLM
C01293,Neu,OTH
C01294,Neu,OTH
C01295,Neg,BLM
C01296,Neg,OTH
C01297,Neg,ANG
C01298,Neg,OTH
C01299,Neg,BLM
C01300,Neg,OTH
C01301,Neu,OTH
C01302,Neg,ANG
C01303,Neg,PRY
C01304,Neu,OTH
C01305,Neu,OTH
C01306,Neu,OTH
C01307,Neg,BLM
C01308,Neg,GRF
C01309,Neg,BLM
C01310,Neg,PRY
C01311,Neg,ANG
C01312,Neg,ANG
C01313,Neg,PRY
C01314,Neg,OTH
C01315,Neu,OTH
C01316,Neg,ANG
C01317,Neg,ANG
C01318,Neg,ANG
C01319,Neg,ANG
C01320,Neg,PRY
C01321,Neg,ANG
C01322,Neg,OTH
C01323,Neg,OTH
C01324,Neu,OTH
C01325,Neg,ANG
C01326,Pos,OTH
C01327,Neg,ANG
C01328,Neg,ANG
C01329,Neg,BLM
C01330,Neg,ANG
C01331,Neu,OTH
C01332,Neg,ANG
C01333,Neu,OTH
C01334,Neg,ANG
C01335,Neg,ANG
C01336,Neg,ANG
C01337,Neg,PRY
C01338,Neu,OTH
C01339,Neg,ANG
C01340,Neg,ANG
C01341,Neg,ANG
C01342,Neg,GRF
C01343,Neg,OTH
C01344,Neg,GRF
C01345,Neu,PRY
C01346,Neg,ANG
C01347,Neg,GRF
C01348,Neg,ANG
C01349,Neg,ANG
C01350,Neu,OTH
