C02251,Neg,ANG
C02252,Neg,ANG
C02253,Neu,OTH
C02254,Neg,OTH
C02255,Neg,ANG
C02256,Pos,OTH
C02257,Pos,OTH
C02258,Neg,OTH
C02259,Pos,OTH
C02260,Neu,OTH
C02261,Neg,OTH
C02262,Neg,ANG
C02263,Neg,ANG
C02264,Neu,OTH
C02265,Neg,OTH
C02266,Neg,ANG
C02267,Neu,OTH
C02268,Neg,ANG
C02269,Neu,OTH
C02270,Neg,OTH
C02271,Neg,ANG
C02272,Neu,OTH
C02273,Neg,OTH
C02274,Neu,OTH
C02275,Neu,OTH
C02276,Neu,OTH
C02277,Neu,OTH
C02278,Neg,OTH
C02279,Neg,OTH
C02280,Neg,ANG
C02281,Neg,ANG
C02282,Neu,OTH
C02283,Neg,OTH
C02284,Neg,OTH
C02285,Neu,OTH
C02286,Neg,ANG
C02287,Neg,OTH
C02288,Neg,OTH
C02289,Neg,OTH
C02290,Neu,OTH
C02291,Neu,OTH
C02292,Neu,OTH
C02293,Neg,OTH
C02294,Neg,OTH
C02295,Neg,OTH
C02296,Neg,ANG
C02297,Neg,ANG
C02298,Neg,ANG
C02299,Neg,OTH
C02300,Neu,OTH
C02301,Neg,ANG
