C01651,Neu,OTH
C01652,Neg,GRF
C01653,Neg,ANG
C01654,Neu,OTH
C01655,Neg,ANG
C01656,Neg,OTH
C01657,Neg,OTH
C01658,Neg,GRF
C01659,Neg,BLM
C01660,Neg,OTH
C01661,Neg,GRF
C01662,Neu,OTH
C01663,Neu,OTH
C01664,Neu,OTH
C01665,Neg,OTH
C01666,Neg,OTH
C01667,Neg,ANG
C01668,Neg,OTH
C01669,Neg,OTH
C01670,Neg,BLM
C01671,Neu,OTH
C01672,Neg,OTH
C01673,Neg,GRF
C01674,Neg,OTH
C01675,Neu,OTH
C01676,Neg,GRF
C01677,Neg,ANG
C01678,Neg,OTH
C01679,Neu,OTH
C01680,Neu,OTH
C01681,Neg,ANG
C01682,Neg,ANG
C01683,Neg,BLM
C01684,Neu,OTH
C01685,Neg,ANG
C01686,Neg,OTH
C01687,Neg,ANG
C01688,Neg,ANG
C01689,Neu,OTH
C01690,Neg,ANG
C01691,Neu,OTH
C01692,Neu,OTH
C01693,Neg,OTH
C01694,Neg,OTH
C01695,Neg,OTH
C01696,Neg,OTH
C01697,Neu,OTH
C01698,Neg,OTH
C01699,Neg,ANG
C01700,Neg,ANG
C01701,Neg,ANG
C01702,Neu,OTH
C01703,Neu,OTH
C01704,Neg,OTH
C01705,Neg,OTH
C01706,Neg,ANG
C01707,Neu,OTH
C01708,Neu,OTH
C01709,Neu,PRY
C01710,Neu,OTH
C01711,Neg,ANG
C01712,Neg,OTH
C01713,Neg,BLM
C01714,Neg,ANG
C01715,Neg,OTH
C01716,Neg,ANG
C01717,Neu,OTH
C01718,Neg,OTH
C01719,Neu,OTH
C01720,Neg,OTH
C01721,Neg,GRF
C01722,Neg,ANG
C01723,Neg,OTH
C01724,Neg,OTH
C01725,Neu,OTH
C01726,Neg,OTH
C01727,Neu,OTH
C01728,Neu,PRY
C01729,Neu,OTH
C01730,Neu,OTH
C01731,Neu,PRY
C01732,Neg,ANG
C01733,Neu,OTH
C01734,Neg,GRF
C01735,Neu,OTH
C01736,Neu,OTH
C01737,Neu,OTH
C01738,Neg,OTH
C01739,Neu,OTH
C01740,Neg,ANG
C01741,Neu,OTH
C01742,Neg,OTH
C01743,Neu,OTH
C01744,Neg,OTH
C01745,Neu,OTH
C01746,Neu,OTH
C01747,Neu,OTH
C01748,Neg,ANG
C01749,Neu,OTH
C01750,Neg,OTH
C01751,Neg,OTH
C01752,Neg,OTH
C01753,Neg,OTH
C01754,Neg,OTH
C01755,Neu,OTH
C01756,Neg,OTH
C01757,Neg,ANG
C01758,Neg,ANG
C01759,Neu,PRY
C01760,Neg,ANG
C01761,Neg,ANG
C01762,Neg,GRF
C01763,Neg,ANG
C01764,Neg,ANG
C01765,Neu,OTH
C01766,Neg,ANG
C01767,Neg,ANG
C01768,Neu,OTH
C01769,Neg,OTH
C01770,Neg,ANG
C01771,Neg,ANG
C01772,Neg,ANG
C01773,Neu,OTH
C01774,Neu,OTH
C01775,Neg,ANG
C01776,Neu,OTH
C01777,Neg,ANG
C01778,Neg,ANG
C01779,Neg,ANG
C01780,Neg,ANG
C01781,Neg,ANG
C01782,Neu,OTH
C01783,Neu,OTH
C01784,Neg,ANG
C01785,Neg,ANG
C01786,Neg,OTH
C01787,Neg,OTH
C01788,Neg,OTH
C01789,Neg,ANG
C01790,Neg,ANG
C01791,Neg,OTH
C01792,Neg,ANG
C01793,Neg,ANG
C01794,Neg,ANG
C01795,Neg,OTH
C01796,Neg,ANG
C01797,Neg,ANG
C01798,Neg,OTH
C01799,Neg,PRY
C01800,Neu,PRY
