C01501,Neu,OTH
C01502,Neg,ANG
C01503,Neg,GRF
C01504,Neg,ANG
C01505,Neg,ANG
C01506,Neg,ANG
C01507,Neu,OTH
C01508,Neg,OTH
C01509,Neg,ANG
C01510,Neg,ANG
C01511,Neg,OTH
C01512,Neg,ANG
C01513,Neg,GRF
C01514,Neg,ANG
C01515,Neg,ANG
C01516,Neg,ANG
C01517,Neg,ANG
C01518,Neg,BLM
C01519,Neu,OTH
C01520,Neg,ANG
C01521,Neu,OTH
C01522,Neg,OTH
C01523,Neu,OTH
C01524,Neu,OTH
C01525,Neg,BLM
C01526,Neg,OTH
C01527,Neg,ANG
C01528,Neu,OTH
C01529,Neg,ANG
C01530,Neg,ANG
C01531,Neg,BLM
C01532,Neu,OTH
C01533,Neg,OTH
C01534,Neg,GRF
C01535,Neg,ANG
C01536,Neg,ANG
C01537,Neg,ANG
C01538,Neg,ANG
C01539,Neu,OTH
C01540,Neg,ANG
C01541,Neu,OTH
C01542,Neg,ANG
C01543,Neg,ANG
C01544,Neg,PRY
C01545,Neg,GRF
C01546,Neg,BLM
C01547,Neg,ANG
C01548,Neg,BLM
C01549,Neg,ANG
C01550,Neg,ANG
C01551,Neg,OTH
C01552,Neg,ANG
C01553,Neg,ANG
C01554,Neg,GRF
C01555,Neg,BLM
C01556,Pos,OTH
C01557,Neu,PRY
C01558,Neg,ANG
C01559,Neu,OTH
C01560,Neg,GRF
C01561,Neg,GRF
C01562,Neg,ANG
C01563,Neu,OTH
C01564,Neg,ANG
C01565,Neg,BLM
C01566,Neg,BLM
C01567,Neg,OTH
C01568,Neu,OTH
C01569,Neu,OTH
C01570,Neg,GRF
C01571,Neg,ANG
C01572,Neu,OTH
C01573,Neg,ANG
C01574,Neu,OTH
C01575,Neg,BLM
C01576,Neg,GRF
C01577,Neg,ANG
C01578,Neg,BLM
C01579,Neg,ANG
C01580,Neg,GRF
C01581,Neu,PRY
C01582,Neg,PRY
C01583,Neg,ANG
C01584,Neg,PRY
C01585,Neg,OTH
C01586,Neg,BLM
C01587,Neg,BLM
C01588,Neu,OTH
C01589,Neg,BLM
C01590,Neu,OTH
C01591,Neg,ANG
C01592,Pos,OTH
C01593,Neg,BLM
C01594,Neu,OTH
C01595,Neg,BLM
C01596,Neu,OTH
C01597,Neg,BLM
C01598,Neg,BLM
C01599,Neg,OTH
C01600,Neu,OTH
C01601,Pos,OTH
C01602,Neg,GRF
C01603,Neu,OTH
C01604,Neg,OTH
C01605,Neg,ANG
C01606,Neg,BLM
C01607,Neg,ANG
C01608,Neu,OTH
C01609,Neg,BLM
C01610,Neu,OTH
C01611,Neg,BLM
C01612,Neu,OTH
C01613,Pos,OTH
C01614,Neu,OTH
C01615,Neg,ANG
C01616,Neg,BLM
C01617,Neg,GRF
C01618,Neu,OTH
C01619,Neg,GRF
C01620,Neu,OTH
C01621,Neg,BLM
C01622,Neg,BLM
C01623,Neu,OTH
C01624,Neu,OTH
C01625,Neg,ANG
C01626,Neg,ANG
C01627,Pos,OTH
C01628,Pos,PRY
C01629,Neg,GRF
C01630,Neg,GRF
C01631,Neg,OTH
C01632,Pos,OTH
C01633,Neg,OTH
C01634,Pos,OTH
C01635,Neu,OTH
C01636,Neg,ANG
C01637,Neu,OTH
C01638,Neg,OTH
C01639,Neg,OTH
C01640,Neu,OTH
C01641,Neg,GRF
C01642,Neu,OTH
C01643,Pos,OTH
C01644,Neu,OTH
C01645,Neg,ANG
C01646,Neg,GRF
C01647,Neg,OTH
C01648,Neu,OTH
C01649,Neg,OTH
C01650,Neg,BLM
