C01801,Neg,ANG
C01802,Neg,ANG
C01803,Neg,PRY
C01804,Neg,ANG
C01805,Neg,OTH
C01806,Neg,OTH
C01807,Neu,OTH
C01808,Neg,OTH
C01809,Neg,OTH
C01810,Neu,OTH
C01811,Neg,GRF
C01812,Neg,GRF
C01813,Neg,OTH
C01814,Neg,OTH
C01815,Neg,OTH
C01816,Neg,OTH
C01817,Neg,OTH
C01818,Neg,OTH
C01819,Neg,OTH
C01820,Neg,PRY
C01821,Neu,PRY
C01822,Neg,OTH
C01823,Neg,OTH
C01824,Neg,OTH
C01825,Neu,PRY
C01826,Neu,OTH
C01827,Neg,OTH
C01828,Neg,OTH
C01829,Neg,OTH
C01830,Neg,OTH
C01831,Neg,GRF
C01832,Neu,OTH
C01833,Neg,OTH
C01834,Neg,OTH
C01835,Neu,PRY
C01836,Neu,OTH
C01837,Neg,OTH
C01838,Neg,ANG
C01839,Neg,OTH
C01840,Neg,GRF
C01841,Neu,PRY
C01842,Neg,OTH
C01843,Neu,OTH
C01844,Neg,GRF
C01845,Neg,ANG
C01846,Neg,OTH
C01847,Neu,OTH
C01848,Neg,ANG
C01849,Neg,OTH
C01850,Neg,OTH
C01851,Neu,PRY
C01852,Neu,PRY
C01853,Neg,OTH
C01854,Neg,GRF
C01855,Neg,OTH
C01856,Neg,OTH
C01857,Neg,OTH
C01858,Neu,OTH
C01859,Neg,OTH
C01860,Neu,OTH
C01861,Neg,OTH
C01862,Neu,PRY
C01863,Neg,OTH
C01864,Neu,OTH
C01865,Neu,PRY
C01866,Neu,PRY
C01867,Neu,OTH
C01868,Neg,OTH
C01869,Neg,OTH
C01870,Neu,OTH
C01871,Neg,OTH
C01872,Neg,OTH
C01873,Neg,OTH
C01874,Neg,PRY
C01875,Neg,OTH
C01876,Neu,PRY
C01877,Neu,PRY
C01878,Neg,OTH
C01879,Neg,OTH
C01880,Neu,PRY
C01881,Neu,OTH
C01882,Neg,ANG
C01883,Neu,PRY
C01884,Neu,OTH
C01885,Neg,OTH
C01886,Neg,ANG
C01887,Neu,OTH
C01888,Neu,PRY
C01889,Neu,PRY
C01890,Neu,PRY
C01891,Neg,ANG
C01892,Neg,ANG
C01893,Neg,ANG
C01894,Neg,ANG
C01895,Neg,ANG
C01896,Neu,OTH
C01897,Neg,ANG
C01898,Neg,ANG
C01899,Neu,OTH
C01900,Neg,ANG
C01901,Neg,ANG
C01902,Neg,OTH
C01903,Neg,ANG
C01904,Neg,ANG
C01905,Neg,ANG
C01906,Neg,ANG
C01907,Neg,ANG
C01908,Neg,ANG
C01909,Neg,ANG
C01910,Neg,ANG
C01911,Neg,ANG
C01912,Neg,OTH
C01913,Neg,ANG
C01914,Neg,ANG
C01915,Neg,ANG
C01916,Neg,ANG
C01917,Neg,OTH
C01918,Neg,ANG
C01919,Neg,ANG
C01920,Neg,ANG
C01921,Neg,ANG
C01922,Neg,ANG
C01923,Neg,ANG
C01924,Neg,ANG
C01925,Neg,OTH
C01926,Neg,ANG
C01927,Neu,OTH
C01928,Neg,ANG
C01929,Neu,OTH
C01930,Neg,ANG
C01931,Neg,ANG
C01932,Neg,ANG
C01933,Neg,ANG
C01934,Neg,ANG
C01935,Neg,ANG
C01936,Neg,ANG
C01937,Neg,ANG
C01938,Neg,ANG
C01939,Neg,ANG
C01940,Neg,OTH
C01941,Neg,ANG
C01942,Neg,ANG
C01943,Neg,ANG
C01944,Neg,ANG
C01945,Neg,ANG
C01946,Neg,ANG
C01947,Neg,ANG
C01948,Neg,ANG
C01949,Neg,ANG
C01950,Neg,ANG
